year,types_of_waste,etroi_establishments_number,generated_waste_quantity
2018, Org.Basic chemistry: Aqueous washing liquid mother liquors,234.0,37.2
2018, Organic basic chemistry: halogen organic solvents washing fl.,204.0,46.7
2018, Org.Basic Chemistry:Losemitels washing fluids,879.0,146.4
2018, Org.basic chemistry: halogen reaction distillation residue.,28.0,44.8
2018, Org. Basic Chemistry: reaction and distillation residues.,137.0,129.7
2018, Org.Basic chemistry: Halog.filter cake absorbent mat.,12.0,0.4
2018, Org.Basic Chemistry: And. Filter cake absorbent mat.,34.0,2.3
2018, Org. basic chemistry: sludge (company waste water tank),29.0,7.0
2018, Sludge from company-owned Waste water tank (oh.070111),14.0,0.7
2018, Organic Basic Chemicals: Waste nec,23.0,8.3
2018, Plastics: Aqueous detergents mother liquors,55.0,30.0
2018, Plastic: halogen organic solvent washing liquid.,31.0,3.0
2018,Plastic: organic. Solvents detergents,127.0,35.1
2018, Plastic: halogen. Reaction Distill.Residues,37.0,4.7
2018, Plastics: Reaction distillation reciprocating stands,793.0,95.4
2018, Plastic: Halogen. Filter cake absorbent mat.,4.0,0.1
2018, Plastics: And. Filter cakes suction materials,33.0,6.2
2018, Plastic:Slammers(own waste water treatment),10.0,0.7
2018, sludge from on-site Waste water tank (oh.070211),32.0,15.9
2018, plastic bags,1531.0,386.2
2018, Plastics: Waste from additives with dangerous St.,64.0,3.2
2018, Cases of additives (without 070214),33.0,1.8
2018, Plastic: Dangerous. Cases containing silicone,6.0,1.1
2018, Silicon-containing waste (without 070216),17.0,2.1
2018, Plastic fiber synthetic rubber: fall off,170.0,61.5
2018, Organic dyes: Aqueous wash bottles mother liquors,31.0,3.9
2018, Organic dyes: halogen org. Solvents detergents,31.0,1.0
2018, Org.Dyes:SolventWashfleddaen,341.0,23.4
2018, Organic dyes: halogen. Reaction distill.reset.,7.0,2.7
2018, Organic dyes: reaction and distillation residues,19.0,6.2
2018, Organic dyes: Halog. Filter cake absorbent mat.,6.0,0.3
2018, Organic dyes: other filter cakes absorption mat.,6.0,0.3
2018, Organic dyes: sludge (own waste water treatment),3661.0,129.1
2018, Sludge from company-owned Waste water tank (oh.070311),4.0,0.5
2018, Organic Dyes Pigments:,5.0,0.2
2018, Pesticides: Aqueous wash mother liquor.,16.0,17.2
2018, Plant protection agent.: halogen organic solvents washing fl.,8.0,45.2
2018, Plant protection materials: Organ. Solvents detergents,13.0,19.1
2018, Plant protection agents: halogen.reactiondistill.reset,8.0,12.0
2018, Pesticides: reaction distillation residue,8.0,3.4
2018,Plant protection products: halogen filter cake absorbent mat,3.0,0.2
2018, Plant protection materials: filter cake absorbent mat.,5.0,0.5
2018, Plant protection: sludge (company wastewater tank),5.0,0.4
2018, Sludge from company-owned Waste water tank (oh.070411),3661.0,129.1
2018, Plant protection products: Solid waste with hazardous substances,8.0,2.0
2018, Plant protection products such as:,3.0,0.2
2018, Pharmaceuticals: Aqueous detergents mother liquors,37.0,31.7
2018, Pharmaceuticals: halogen organic solvents washing fl.,42.0,29.1
2018, Pharmaceuticals: organ. detergent detergent.,80.0,61.3
2018, Pharmaceuticals: halogen reaction distillation residue.,6.0,1.4
2018, Pharmaceuticals: Reactions- Distillation-Remains,36.0,4.9
2018, Pharmaceuticals: halogen filter cake absorbent mat.,5.0,0.3
2018, Pharmaceuticals: filter cakes augmentation materials,13.0,1.4
2018,Pharmaceuticals: sludge (in-house waste water treatment),6.0,0.9
2018, sludge from on-site Sewage treatment (oh.070511),11.0,12.5
2018, Pharmaceuticals: Festivities with danger. fabrics,38.0,1.5
2018, Fixed Falls (without 070513),45.0,21.5
2018, Pharmaceuticals: waste not otherwise specified,72.0,18.5
2018, Fats soaps: Aqueous washing bottles mother liquors,165.0,26.4
2018, Fats soaps: halogen organic solvents washing fl.,37.0,0.3
2018, Fats soaps: organ. detergent detergent.,165.0,4.9
2018, Fats soaps: Halogen.reaction distill.residue.,5.0,0.1
2018, Fette Siefen: Reactions distillation residues,463.0,40.3
2018, Fats soaps: halogen filter cake absorbent mat.,3661.0,129.1
2018, Fats sieves: filter cakes absorption materials,19.0,3.1
2018, Fats Sifen: Sludges (own waste water treatment),3661.0,129.1
2018, sludge from on-site Waste water tank (oh.070611),22.0,15.6
2018,Greases sifen lubricants etc.: Waste nec,145.0,34.0
2018, Fine chemicals: Aqueous detergents mother liquors,234.0,94.6
2018, Fine chemicals: halogen organic solvents washing fl.,141.0,12.9
2018, Fine chemicals: organ. detergent detergent.,538.0,55.7
2018, Fine chemicals: halogen reaction distillation residue.,24.0,17.4
2018, Fine chemicals: reaction and distillation residues.,79.0,116.5
2018, Fine chemicals: halogen filter cake absorbent mat.,16.0,0.5
2018, Fine chemicals: Filter cakes suction materials,35.0,2.9
2018, Fine chemicals: sludge (own waste water treatment),19.0,2.9
2018, Sludge from company-owned Sewage treatment (oh.070711),9.0,3.0
2018, Fine chemicals: waste nec,16.0,1.6
2018,Cases from HZVA v. Coatings adhesives etc.,3661.0,129.1
2018, Paint and lacquer falls with dangerous substances,4118.0,158.6
2018, Waste paint and varnish (oh 080111),758.0,16.2
2018,Paints and lacquers with dangerous substances,483.0,28.3
2018, Color and varnish sludge (oh 080113),45.0,3.1
2018, Paints varnishes: Aqueous sludge with danger. St.,163.0,14.1
2018, Aqueous sludge (OH 080115),448.0,28.9
2018, Falling from the color - or paint removal,264.0,19.1
2018, Drops from colour. Paint removal (OH. 080117),102.0,3.6
2018, Aqueous suspensions colors or lacquer included,59.0,10.9
2018, Aqueous suspensions (OH 080119),131.0,9.2
2018, Paint or varnish remover waste,14.0,0.3
2018, Colors shades: colors,7.0,0.3
2018, Cases of coating powder,145.0,4.7
2018, Wet stones containing ceramic materials,20.0,6.9
2018, Water suspensions ceramic. Materials included,10.0,2.0
2018, Other Coatings: Waste Ang,4.0,0.7
2018, Watery mud that contains printing colors,6.0,0.4
2018,Wet and liquid ravines i.e. print colors included,71.0,7.1
2018, Printing inks with hazardous substances,287.0,16.2
2018, Ink Cases (without 080312),99.0,2.6
2018, Printing inks with dangerous substances,93.0,13.4
2018, Printing ink sludge (without 080314),9.0,0.3
2018, Cases of use solutions,3661.0,129.1
2018, Toner bags that contain hazardous substances,53.0,0.0
2018, Toner waste (without 080317),322.0,1.3
2018, Dispersion oil,14.0,0.1
2018, Print color:,3.0,0.0
2018, Adhesive and sealant cases with ear. St.,1351.0,36.7
2018, Adhesive and sealant waste (oh 080409),294.0,75.7
2018, Klebstob and Dijksmalshalte Slumme,10.0,0.2
2018, Adhesive and dense mass hold. Muds(oh.080411),8.0,0.9
2018, Adhesive sealant: Aqueous sludge with hazardous level,15.0,0.5
2018, Aqueous sludges (OH 080413),40.0,4.3
2018,Adhesive sealant: water liquid removal with dangerous item,9.0,0.3
2018, Watery liquid falls (without 080415),41.0,7.3
2018, Adhesives thickeners: Harzols,3661.0,129.1
2018, Adhesives Thick Masses: Waste Ang,5.0,0.3
2018, Isocyanate drops,109.0,0.6
2018,Drops from the photographic industry,3661.0,129.1
2018, Developer and activator solutions on water basis,245.0,0.5
2018, offset printing plates-twisting solutions,238.0,17.9
2018, Developer solutions on chemical basis,8.0,0.1
2018, Fixing bath,188.0,0.5
2018, Bleach solutions and bleach fixer baths,3.0,0.2
2018, Silver-bearing deposits from Beh. photographer. waste,3661.0,129.1
2018, Film and photographic papers with silver,109.0,1.1
2018, Film and photographic papers without silver,76.0,1.2
2018, Single camera without battery,3661.0,129.1
2018, Single-camera cameras with batteries (160601-160603),3661.0,129.1
2018, Single-camera cameras with batteries (one 090111),3661.0,129.1
2018, Falls from silver recovery (without 090106),3661.0,129.1
2018, Photographic Industry: Photographs,7.0,0.4
2018,Drops from thermal processes,3661.0,129.1
2018, rust and Boiler ash slag boiler st.(oh.100104),378.0,5384.9
2018, Coal fired filter rods,53.0,1520.2
2018, Filter rods from torching and firing,38.0,21.3
2018, Filter rods and boiler rods from oil firing,15.0,2.8
2018, Reactions on Calcium Base in Firmer Form,43.0,532.9
2018, Reactions based on Calcium (Scales),13.0,30.7
2018, Sulfur Acid,3661.0,129.1
2018, Filter dust from emulsified carbon dioxide,3661.0,129.1
2018, Grate and boiler ash slag boiler dust,20.0,8.3
2018, rust and Boiler ash slag boiler (oh.100114),38.0,1139.9
2018, Filters made of waste material,17.0,21.1
2018,Filter rods from waste co-combustion (oh.100116),20.0,3552.6
2018, Absences from the exhaust gas treatment with danger. St.,44.0,47.8
2018, Waste a. Exhaust gas treatment (oh.100105100107100118),21.0,10.3
2018, Power plants etc.: sludge (own waste water treatment),4.0,2.1
2018, mud a. operational.wastewater treatment(oh.100120),5.0,0.8
2018, Power plants among others: Aqueous sludge a. To install boiler cleaning.,3.0,1.1
2018, Water Filters from Boiler cleaning (oh.100122),5.0,0.2
2018, Power plants among others: sand from spiral layer firing,3661.0,129.1
2018, Errors from storage and preparation of Brenst.,6.0,9.4
2018, Drops from cooling water treatment,7.0,3.4
2018, Power plants including Burnnsansanlagen:Affalle ang,3661.0,129.1
2018, Iron- Steel.: Cases from slag processing,15.0,851.9
2018, Iron steel ind.: unprocessed slag,53.0,1443.0
2018, Iron steel ind.: Solid waste from gas treatment.,59.0,263.1
2018, Cases of exhaust gas treatment (oh 100207),26.0,413.8
2018, Iron-steel cylinder: mill scale,81.0,417.8
2018, Iron-steel cylinder: oil content. Abf. from cooling water flow.,13.0,4.8
2018, Drops from the cooling water treatment (one 100211),3.0,0.1
2018, Iron-steel cylinder: sludges filters. To install from exhaust tank.,10.0,155.6
2018, Sludge and filter cake from exhaust gas tank. (oh.100213),4.0,134.8
2018, Iron- Stahlind.: Other ladles and filter cakes,18.0,251.3
2018, Iron and steel industry: Fallen etc,11.0,2.7
2018, Aluminum metallurgy: anode scrap,5.0,1.1
2018, Aluminum Metallurgy: Slag from first smelt,3661.0,129.1
2018, Aluminum Metallurgy: Aluminum oxide waste,11.0,1.7
2018, Aluminum Metallurgy:Salt slags a.Second melt.,5.0,192.8
2018, Aluminum Metallurgy:Black scabs a.Zweitsch.,3661.0,129.1
2018, Aluminum Metallurgy: Scum (flammable),31.0,26.7
2018, Scum (OH 100315),61.0,111.4
2018, Aluminum Metallurgy: Tar. Abf. from anode manufacturer.,3.0,0.5
2018, Waste from anode production (oh 100317),3661.0,129.1
2018, Aluminum metallurgy: filter dust with hazardous St.,14.0,1.0
2018, Filter dust (without 100319),3661.0,129.1
2018, Aluminum Metallurgy: Other particles and dust,10.0,0.4
2018, Other particles and dust (without 100321),4.0,0.1
2018, Aluminum Metallurgy: Solid waste a. To install exhaust treatment,15.0,12.0
2018, Fixed discharge from exhaust gas treatment (oh. 100323),3661.0,129.1
2018, Aluminum metallurgy: sludge filter k.a.,3.0,4.7
2018, Slurries and filter cakes from exhaust gas treatment (oh.100325),4.0,0.1
2018, Aluminum-Metallurgy: Ölh.Abf. from cooling water flow.,3661.0,129.1
2018, Failures from the cooling water treatment (oh 100327),3661.0,129.1
2018,Aluminum Metallurgy: Abf.a. tank v.salt slag,3661.0,129.1
2018, Cases of treatment of salt slag (oh.100329),3661.0,129.1
2018, Aluminum Metallurgy: Fall off angle,3661.0,129.1
2018, Lead metallurgy: slags (primary secondary slag),6.0,97.0
2018, Lead Metal.: ScabiesScum (FirstSecond.),52.0,5.7
2018, Lead Metallurgy:Calcium Arsenates,3661.0,129.1
2018, Blackmetallurgy: filter dust,3.0,4.1
2018, Black metallurgy: Other particles and dust,10.0,3.7
2018, White metallurgy: Festa fall from exhaust gas treatment,3661.0,129.1
2018, Blackmetallurgy: Muds Filterk. To install from flue gas tank,3661.0,129.1
2018, Black Metallurgy: Oil. Drains from cooling water.,3661.0,129.1
2018, Drops from the cooling water treatment (oh 100409),3661.0,129.1
2018, Blackmetallurgy: Fall off angle,3661.0,129.1
2018, Zincmetallurgy: slag (primary secondary smelting),6.0,2.0
2018,Zinc Metallurgy: Filter Dust,7.0,0.2
2018, Zincmetallurgy: Other particles and dust,14.0,1.7
2018, zinc metallurgy,3661.0,129.1
2018, Zincmetallurgy: muds filters. To install from exhaust tank.,3661.0,129.1
2018, Zincmetallurgy: Oil. Drains from cooling water.,3661.0,129.1
2018, Drops from the cooling water treatment (oh 100508),3661.0,129.1
2018, Zincmetallurgy: Scabies Scum (Flammable),3661.0,129.1
2018, Scabies scum (OH 100510),9.0,2.3
2018, Zincmetallurgy: Waste nec,3.0,0.1
2018, Copper metallurgy: slags (primary secondary smelting),5.0,69.6
2018, Coppermetal.: Scabbers Scum (first second sm.),8.0,7.9
2018, Copper metallurgy: filter dust,6.0,1.3
2018, Coppermetallurgy: Other particles and dust,5.0,2.1
2018, Copper metallurgy: Solid waste a.Offgas treatment,3661.0,129.1
2018, Copper metallurgy: sludges filters. a.Exhaust gas tank,3661.0,129.1
2018, Copper Metallurgy: Oil H.Abf. from cooling water flow.,3661.0,129.1
2018, Drops from the cooling water treatment (one 100609),3661.0,129.1
2018, Coppermetallurgy: Drop angle,3661.0,129.1
2018, Silbermet.ua: Slags (first second melting),3661.0,129.1
2018, Silbermet.ua: scabies scum (first second smear),3.0,0.0
2018, Silbermet.ua: Fest away from exhaust gas treatment,3661.0,129.1
2018, Silbermet.ua: Other particles and dust,6.0,0.1
2018, Silbermet.ua: sludge filter cake a.Abgasbeh.,3661.0,129.1
2018, Silbermet.ua: Oil-containing waste a.Cooling water tank.,3661.0,129.1
2018, Drops from the cooling water treatment (one 100707),3661.0,129.1
2018, Silver gold platinum metallurgy: waste nec,3661.0,129.1
2018, Non-ferrous metallurgy: particles and dust,11.0,0.9
2018, Non-ferrous metal: salt slags (first sweet melt),3661.0,129.1
2018,Non-ferrous metallurgy: Other slag,11.0,59.5
2018, Non-ferrous metallurgy: dross scum (flammable),6.0,0.3
2018, Scabies scum (without 100810),56.0,4.4
2018, non-ferrous metal: tar Falls from anode manufacturer.,3661.0,129.1
2018, Carbon containing deposits (without 100812),3661.0,129.1
2018, Non-ferrous metallurgy: anode scrap,3661.0,129.1
2018, Non-ferrous metallurgy: filter dust with hazardous level,31.0,4.2
2018, Filter dust (without 100815),6.0,0.1
2018, Non-ferrous metallurgy: sludges filters k.a.,3661.0,129.1
2018, Sludge and filter cake from exhaust gas treatment (oh.100817),3661.0,129.1
2018, Non-ferrous metallurgy: Oil H.Abf. from cooling water flow.,3661.0,129.1
2018, Drops from the cooling water treatment (one 100819),3661.0,129.1
2018, Nonferrous Metallurgy: Fall off angle,3.0,0.0
2018, Ironsteel: furnace slag,103.0,259.6
2018,Iron Steel: Casting forms and sand before casting,4.0,0.7
2018, Casting forms and sand before casting (oh.100905),44.0,106.3
2018, Iron Steel: Casting forms and sand after casting,8.0,3.3
2018, Casting molds and sand after casting (without 100907),142.0,1854.2
2018, Iron Steel: Filter tubes with dangerous substances,35.0,11.0
2018, Filter dust (without 100909),50.0,56.4
2018, Iron Steel: Other particles with danger. fabrics,3661.0,129.1
2018, Other parts (one 100911),3661.0,129.1
2018, Ironsteel: abf. Binders with dangerous substances. St.,3661.0,129.1
2018, Cases of binders (without 100913),3661.0,129.1
2018, IronSteel: Abf. from substances indicating,3661.0,129.1
2018, Cases of reported substances (oh.100915),3661.0,129.1
2018, Castings of Iron and Steel: Fall Away Ang,8.0,3.1
2018, Non-ferrous metals: Ovenschalke,24.0,7.8
2018,Non-ferrous metals: casting moulds casting sands before casting,3661.0,129.1
2018, Casting molds and sands before casting (oh 101005),12.0,26.9
2018, Non-ferrous metals: casting moulds casting sands after casting,3.0,0.6
2018, Casting molds and sands after casting (without 101007),44.0,246.3
2018, Non-ferrous metals: filter dust with hazardous substances,15.0,4.3
2018, Filter dust (without 101009),12.0,1.0
2018, Non-ferrous metals: And. Particles with danger. fabrics,3661.0,129.1
2018, Other parts (one 101011),4.0,1.0
2018, Non-ferrous metal: Abf.v. Binders with danger.St.,3661.0,129.1
2018, Cases of binders (oh 101013),3661.0,129.1
2018, Non-ferrous metals: waste from crack-indicating subst.,3661.0,129.1
2018, Drops from substances shown in the test (oh.101015),3661.0,129.1
2018, Casting of non-ferrous metal: waste nec,6.0,2.0
2018, Fiberglass waste,60.0,47.5
2018, Glazing: Tiles and Dust,19.0,0.5
2018, Get together with danger. Substances v Melting,9.0,0.6
2018, Batch waste before melting (without 101109),14.0,5.9
2018, Glass falls into small pieces and glass beads,9.0,2.1
2018, Glass waste (OH 101111),232.0,223.8
2018, Glass polishing and glass grinding slurry,23.0,1.6
2018, Glass polishing and glass grinding slurry (without 101113),53.0,3.4
2018, Glass production: Celebrations from exhaust gas treatment,36.0,2.7
2018, Solid waste from gas treatment (oh. 101115),12.0,2.2
2018, Glass production: sludges filters. To install from exhaust tank.,3661.0,129.1
2018, Sludge and filter cake from exhaust tank (oh.101117),3661.0,129.1
2018, Glass manufacturer: Solid Abf. a. company-owned wastewater tank,9.0,1.3
2018, Solid waste a. businesses. Waste water tank (oh.101119),10.0,0.5
2018, Glass production: waste nec,3.0,0.1
2018, Ceramic products: raw mixtures before firing,37.0,36.3
2018, Ceramic products: particles and dust,54.0,6.5
2018, Ceramic products: slurries filter c. a.Exhaust tank,3661.0,129.1
2018, Pottery Items: Discarded Forms,39.0,9.5
2018, Failures from Ceramics testimonies bricks among others,97.0,108.2
2018, Ceramic products: solid waste a. To install exhaust gas treatment.,19.0,3.8
2018, Solid Waste from Exhaust Treatment (excluding 101209),54.0,13.2
2018, Ceramic products: Glass balls with heavy metals,3661.0,129.1
2018, glaze waste (without 101211),4.0,0.3
2018, Ceramic products: sludge (in-house waste water treatment),46.0,54.9
2018, Ceramic productskeram.Building materials:,14.0,1.9
2018, Cement et al:Falls of raw mixture before the firing,3661.0,129.1
2018, Waste a.Calcination hydration of quicklime,15.0,100.5
2018, Cement etc.: particles dust (except 101312101313),44.0,72.6
2018,Cement etc.: sludge filter cake from gas tanks.,3661.0,129.1
2018, Asbestos containing waste a. Manufacturing. v. asbestos,3661.0,129.1
2018, Wastes from Manufacturing v. asbestos(oh.101309),3661.0,129.1
2018, Cases made of composite materials (such as 101309 101310),31.0,1932.3
2018, Cement et al.: Wastes from exhaust gas treatment,5.0,1.9
2018, Fest Falls from the Gas Treatment (oh. 101312),3661.0,129.1
2018, concrete falls and concrete slush,135.0,311.4
2018, Cement gypsum quicklime: waste nec,8.0,1.1
2018, Crematorium: mercury h. Waste gas cleaning,3.0,0.0
2018,Fall from the chemical surface treatment,3661.0,129.1
2018, Surface treatment: Acid pickling solutions,576.0,153.7
2018, Surface treatment: Acid angle,192.0,6.6
2018, Surface treatment: Alkaline pickling solutions,617.0,48.8
2018, Surface treatment: phosphating sludge,165.0,6.4
2018,Surface treatment: sludges filter cakes w.f.st.,565.0,51.3
2018, Slurries and filter cakes (oh 110109),95.0,51.3
2018, Surface treatment: Aqueous flushing liquid. m.f.st.,733.0,58.0
2018, Water-repellent detergents (without 110111),97.0,8.1
2018, Surface treatment: Waste from degreasing m.st.,143.0,9.3
2018, Waste from degreasing (oh 110113),14.0,0.2
2018, Surface treatment: eluate sludge a. Membrane system,3.0,0.4
2018, Surface treatment: ion exchange resins,23.0,0.0
2018, Surface edit: Other falls with danger. St.,198.0,9.6
2018, Surface treatment:,13.0,13.5
2018, Zinc hydrometallurgy sludges,6.0,171.0
2018, Wastes from the manufacture of anodes,3661.0,129.1
2018, Drops from processes of copper hydrometallurgy,3661.0,129.1
2018, Failures from Prose. d.Copper Hydromet.(oh.110205),3661.0,129.1
2018,Non-ferrous hydrometallurgy: Other Abf. m.dangerous.St.,3.0,14.1
2018, Non-ferrous hydrometallurgy: wastes not otherwise specified,6.0,1.6
2018, Sludges solids from hardening processes: cyanidh. waste,26.0,0.4
2018, Sludges solids and hard processes: Other cases,47.0,1.2
2018, Galvanizing: hard zinc,13.0,5.6
2018, Galvanizing: zinc ash,13.0,1.7
2018, Galvanizing: Festivals related to exhaust gas treatment,6.0,0.1
2018, Galvanizing: Used flux materials,3661.0,129.1
2018, Galvanizing: waste nec,3661.0,129.1
2018,Drops from mechanical forming processes,3661.0,129.1
2018, Iron and turning turnings,2711.0,1562.3
2018, Iron dust and particles,2370.0,2958.5
2018, Non-ferrous metal filings and turnings,2084.0,319.2
2018, Non-ferrous metal dust and particles,1473.0,245.4
2018, Plastic splines and turning chips,407.0,58.5
2018, Halogen-containing treatment oil on mineral oil basis,19.0,10.9
2018,Halogen-free treatment oil based on mineral oil,137.0,24.7
2018, Halogen-containing treatment emulsions and solutions,33.0,0.9
2018, Halogen-free treatment emulsions and solutions,4694.0,432.3
2018, synthetic overburdening sols,28.0,0.2
2018, Used waxes and fat,568.0,11.7
2018, sweat if,102.0,34.0
2018, Treatment plasters with dangerous substances,323.0,15.7
2018, Beardmores mud (without 120114),129.0,7.5
2018, Abrasive waste (with dangerous substances),205.0,7.4
2018, Abrasive waste (excluding 120116),767.0,64.5
2018, Oil-containing metal sludge (grinding sludge etc.),690.0,52.2
2018, biologically easy to digest,3661.0,129.1
2018, Used hone-u.sleifmittel with dangerous.Stoffen,85.0,5.6
2018, Used honing and grinding materials (without 120120),416.0,11.1
2018, To install Surface Edit. Metals plastics: waste nec,161.0,147.8
2018,wet wash liquids,473.0,22.6
2018, Fall from the steam fattening,13.0,0.7
2018,Lakes and ravines from liquid fuels,3661.0,129.1
2018, Hydraulics that contain PCBs,3661.0,129.1
2018, Hydraulics: Chlorinated Emulsions,3661.0,129.1
2018, Hydraulics: Non-chlorinated emulsions,79.0,4.9
2018, Chlorinated hydraulics on mineral oil basis,3.0,0.0
2018, Non-chlorinated hydraulic oils on mineral oil basis,153.0,1.9
2018, Synthetic hydraulic oil,15.0,0.1
2018, Biologically easily digestible hydraulic oils,3.0,0.0
2018, Other Hydraulics,24.0,0.1
2018, Chlorinated machine gear and lubricating oils,90.0,0.7
2018, Non-chlorinated machine gear and lubricating oils,5968.0,72.6
2018, Synthetic machines transmissions and lubricants,44.0,0.1
2018, Easily biodegraded. Machine and gear oils,4.0,0.0
2018, Other machines gears and lubricants,494.0,5.8
2018,Isolation and heat-transmission sole with PCB,17.0,0.2
2018, Chlorine. Isolation and Heat transfer oil(oh.130301),4.0,0.0
2018, Non-chlorinated insulation and heat transfer tubes,119.0,3.1
2018, Synthetic insulation and thermal insulation,31.0,1.1
2018, Biology. To install easily dismantled. Isolation and warm-up oils,3661.0,129.1
2018, Other insulating and heat transfer elements,20.0,0.1
2018, Bilge oils from the inner ship journey,3661.0,129.1
2018, bilgenoil from molena blood channels,3661.0,129.1
2018, Bilge oils from the other side of the ship,20.0,4.3
2018, Solid waste from sand traps and oil/water separation.,195.0,4.6
2018, Sludge from oil/water absorbers,1441.0,58.6
2018, Slams from drain shafts,366.0,9.2
2018, Oil from oil/water separators,37.0,2.2
2018, Oliges water from oil/water separators,356.0,20.2
2018,Waste mixtures from sand traps oil/water separators.,882.0,19.5
2018, Heating oil and diesel,107.0,1.8
2018, gasoline,53.0,0.5
2018, Other fuels (including blends),276.0,18.0
2018, Ointment cases: Sludge or Emulsions from Desalters,3661.0,129.1
2018, Ointments: Other Emulsions,471.0,14.9
2018, Drop Falls: Drop Falls,330.0,15.5
2018,Waste from organic solvents refrigerants,3661.0,129.1
2018, Hydrochlorofluorocarbons HCFC HFC,75.0,0.1
2018, Other halogenated solvents and To install Solvent acc.,319.0,3.7
2018, Other solvents and chemical solvents,3152.0,44.9
2018, slush solid deposits (halogenated solvents),12.0,0.8
2018, Sludges solid waste (other solvents),51.0,0.9
2018,Packaging all absorbent masses wipes,3661.0,129.1
2018, Paper and cardboard packaging,13961.0,1904.0
2018, Plastic packaging,10430.0,459.3
2018, Packaging made of wood,7668.0,541.3
2018, Packaging made of metal,792.0,52.5
2018, composite packs,347.0,67.1
2018, Mixed packaging not distinguishable,7725.0,593.3
2018, Light packaging (LVP),1807.0,33.9
2018, Mixed recyclables together with light packaging,93.0,3.8
2018, Glass packaging,1074.0,92.4
2018, Packaging from textiles,29.0,0.7
2018, Packaging with residues of hazardous substances,4721.0,42.1
2018, Packaging made of metal,79.0,1.2
2018, Suction and filter materials wipes,8465.0,94.6
2018, Suction and filter materials (without 150202),558.0,29.6
2018,Cases not otherwise listed in the directory,3661.0,129.1
2018, old tires,715.0,57.7
2018, old vehicles,30.0,6.7
2018, Old vehicles without hazardous components,17.0,10.6
2018, Old vehicles: Oil filters,310.0,0.3
2018, End of Life Vehicles: Quicksilver-containing body parts,7.0,0.0
2018, Old vehicles: Parts that contain PCBs,3661.0,129.1
2018, End-of-life vehicles: Explosive vehicles (e.g. from airbags),44.0,1.0
2018, Late vehicles: Asbestos-containing brakes,3661.0,129.1
2018, Brake pads (one 160111),27.0,2.6
2018, Old vehicles: Bremsfelden,135.0,0.5
2018, End-of-life vehicles: antifreeze m.dangerous. fabrics,692.0,4.2
2018, Frostproof material (without 160114),20.0,0.1
2018, End-of-life vehicles: liquid gas containers,3.0,0.0
2018, End-of-life vehicles: ferrous metals,279.0,172.1
2018, End-of-life vehicles: non-ferrous metals,184.0,104.5
2018, End-of-life vehicles: Plastic,156.0,14.6
2018, Old vehicles: glass,131.0,4.3
2018, To install Danger Parts(oh.160107-160111160113-160114),42.0,2.1
2018, To install Danger. metal.components(oh.160107-11160113-14),4.0,1.3
2018, To install Danger. n.metal.components(oh.160107-11160113-14),3661.0,129.1
2018, Batteries not differentiable,34.0,4.0
2018,metallic parts,18.0,2.9
2018, Non-metallic bottles,3661.0,129.1
2018, End-of-life vehicles: waste angle,24.0,0.4
2018, Transformers and Capacitors the PCB contains.,222.0,1.0
2018, Used devices that contain PCB (oh.160209),8.0,0.0
2018, used equipment,793.0,1.7
2018, Used appliances that contain free asbestos,29.0,0.1
2018, Gebr. Devices with danger. Parts (oh.160209-12),2096.0,18.8
2018, Used equipment (ones 160209 to 160213),2093.0,21.6
2018, Removes dangerous items from used equipment.,58.0,0.2
2018, Quicksilver-containing falls,450.0,1.6
2018, board plates,23.0,0.2
2018, toner cartridges,149.0,0.0
2018, Plastics with brominated flame retardants,3661.0,129.1
2018, Asbestos containing bottles,3661.0,129.1
2018, cathode ray tubes,3661.0,129.1
2018, gas injection lamps,3.0,0.0
2018, flowing crystal display,3661.0,129.1
2018,External electrical lines,11.0,0.0
2018, Parts that contain fireproof ceramic fibers,3661.0,129.1
2018, Electrolytes - Capacitors,3661.0,129.1
2018, Cadmium- or selenium-containing photoconductor drums,3661.0,129.1
2018, Out of used devices removed. Parts (oh.160215),707.0,13.5
2018, External electrical cables (including cables),288.0,1.2
2018, Bad batches: inorganic waste with hazardous substances,113.0,5.0
2018, Inorganic Falls (without 160303),124.0,8.3
2018, Faulty charging: Organic disorders m.dangerous. substances,222.0,10.4
2018, Organic Falls (without 160305),175.0,15.1
2018, ammunition file,3661.0,129.1
2018, firework bodies collapse,5.0,0.1
2018, Other explosive cases,29.0,0.3
2018, Gases in pressure vessels containing hazardous substances.,2155.0,2.8
2018, Gas in Pressure Container (without 160504),66.0,0.1
2018, Laboratory chemicals from dangerous substances,1043.0,3.4
2018, Used inorganic chemicals,1330.0,9.6
2018, Used organic chemicals,1332.0,31.2
2018, Used chemicals (one 160506-160508),118.0,3.2
2018, leadbatteries,2039.0,26.0
2018, Ni-Cd batteries,155.0,0.1
2018, Batteries containing quicksilver,11.0,0.0
2018, Alkaline batteries (other 160603),514.0,0.7
2018, Other Batteries and Accumulators,256.0,1.8
2018, Separately collected electrolyte a. Batteries accu.,15.0,2.3
2018, Tanks Falls: Oil-containing Falls,937.0,35.5
2018, Tanks Falls: Falls with other hazards. St.,137.0,13.9
2018, tanks,14.0,1.4
2018, Used Catalysts (without 160807),33.0,1.0
2018, Used catalysts. with.hazardous.transition.metals,68.0,10.8
2018, Used catalysts with transition metals,15.0,1.2
2018, Used Catalysts v. crack proc.(without 160807),5.0,4.4
2018, Used catalysts with phosphoric acid,3.0,0.2
