Year,Industry Code,Industry,EAV code,Waste Description,Number Of Waste Generators,Volumes Of Waste (1000t),Volumes Of Waste Generated By Primary Producers (1000t)
2008,WZ08-23,"H.V.Glass, Goods, Ceramics, Processing. Of Stones And Earth",EAV-14,"Waste from organic solvents, coolants",,,
2008,WZ08-23,"H.V.Glass, Goods, Ceramics, Processing. Of Stones And Earth",EAV-15,"Packaging waste, absorbents, wipes",,,
2008,WZ08-23,"H.V.Glass, Goods, Ceramics, Processing. Of Stones And Earth",EAV-16,Waste not included elsewhere in the inventory,53.0,26.8,26.5
2008,WZ08-23,"H.V.Glass, Goods, Ceramics, Processing. Of Stones And Earth",EAV-17,Construction and demolition waste,145.0,195.2,167.3
2008,WZ08-23,"H.V.Glass, Goods, Ceramics, Processing. Of Stones And Earth",EAV-18,Waste from medical care,,,
2008,WZ08-23,"H.V.Glass, Goods, Ceramics, Processing. Of Stones And Earth",EAV-19,Waste from waste treatment plants e.g.,17.0,44.0,4.8
2008,WZ08-23,"H.V.Glass, Goods, Ceramics, Processing. Of Stones And Earth",EAV-20,Municipal waste (household waste and similar waste),,,
2008,WZ08-23,"H.V.Glass, Goods, Ceramics, Processing. Of Stones And Earth",,In total,369.0,296.0,228.2
2008,WZ08-24,Metal Production And Processing,EAV-01,waste from the extraction of mineral resources,,,
2008,WZ08-24,Metal Production And Processing,EAV-02,"Waste from agriculture, forestry, etc.",,,
2008,WZ08-24,Metal Production And Processing,EAV-03,"Waste from woodworking, etc.",,,
2008,WZ08-24,Metal Production And Processing,EAV-04,"Waste from the leather, fur and textile industries",,,
2008,WZ08-24,Metal Production And Processing,EAV-05,"Waste from petroleum refining, natural gas purification",,,
2008,WZ08-24,Metal Production And Processing,EAV-06,Waste from inorganic chemical processes,96.0,94.3,49.3
2008,WZ08-24,Metal Production And Processing,EAV-07,Waste from organic chemical processes,,,
2008,WZ08-24,Metal Production And Processing,EAV-08,"Waste from MFSU from coatings, adhesives, etc.",,,
2008,WZ08-24,Metal Production And Processing,EAV-09,Waste from the photographic industry,,,
2008,WZ08-24,Metal Production And Processing,EAV-10,Waste from thermal processes,166.0,626.3,497.2
2008,WZ08-24,Metal Production And Processing,EAV-11,Waste from chemical surface treatment,190.0,302.5,301.8
2008,WZ08-24,Metal Production And Processing,EAV-12,Waste from mechanical shaping processes,326.0,130.9,129.0
2008,WZ08-24,Metal Production And Processing,EAV-13,Oil waste and liquid fuel waste,168.0,28.3,27.8
2008,WZ08-24,Metal Production And Processing,EAV-14,"Waste from organic solvents, coolants",,,
2008,WZ08-24,Metal Production And Processing,EAV-15,"Packaging waste, absorbent masses, wipes",187.0,12.2,12.1
2008,WZ08-24,Metal Production And Processing,EAV-16,Waste not included elsewhere in the inventory,109.0,28.2,25.4
2008,WZ08-24,Metal Production And Processing,EAV-17,construction and demolition waste,120.0,72.5,71.7
2008,WZ08-24,Metal Production And Processing,EAV-18,Waste from medical care,,,
2008,WZ08-24,Metal Production And Processing,EAV-19,Waste from waste treatment plants e.g.,66.0,76.0,72.9
2008,WZ08-24,Metal Production And Processing,EAV-20,Municipal waste (household waste and similar waste),,,
2008,WZ08-24,Metal Production And Processing,,In total,638.0,1382.7,1198.5
2008,WZ08-25,Manufacture Of Metal Products,EAV-01,Waste from the extraction of mineral resources,,,
2008,WZ08-25,Manufacture Of Metal Products,EAV-02,"Waste from agriculture, forestry, etc.",,,
2008,WZ08-25,Manufacture Of Metal Products,EAV-03,"Waste from woodworking, etc.",,,
2008,WZ08-25,Manufacture Of Metal Products,EAV-04,"Waste from the leather, fur and textile industries",,,
2008,WZ08-25,Manufacture Of Metal Products,EAV-05,"Waste from petroleum refining, natural gas purification",,,
2008,WZ08-25,Manufacture Of Metal Products,EAV-06,Waste from inorganic chemical processes,143.0,13.3,13.3
2008,WZ08-25,Manufacture Of Metal Products,EAV-07,Waste from organic chemical processes,,,
2008,WZ08-25,Manufacture Of Metal Products,EAV-08,"Waste from HZVA, including coatings, adhesives, etc.",,,
2008,WZ08-25,Manufacture Of Metal Products,EAV-09,Waste from the photographic industry,,,
2008,WZ08-25,Manufacture Of Metal Products,EAV-10,Waste from thermal processes,,,
2008,WZ08-25,Manufacture Of Metal Products,EAV-11,Waste from chemical surface treatment,981.0,116.6,116.6
2008,WZ08-25,Manufacture Of Metal Products,EAV-12,Waste from mechanical shaping processes,892.0,97.3,97.2
2008,WZ08-25,Manufacture Of Metal Products,EAV-13,Oil waste and liquid fuel waste,263.0,18.0,18.0
2008,WZ08-25,Manufacture Of Metal Products,EAV-14,"Waste from organic solvents, coolants",,,
2008,WZ08-25,Manufacture Of Metal Products,EAV-15,"Packaging waste, absorbent masses, wipes",,,
2008,WZ08-25,Manufacture Of Metal Products,EAV-16,Waste not included elsewhere in the inventory,115.0,11.9,11.9
2008,WZ08-25,Manufacture Of Metal Products,EAV-17,Construction and demolition waste,155.0,29.0,28.5
2008,WZ08-25,Manufacture Of Metal Products,EAV-18,Waste from medical supplies,,,
2008,WZ08-25,Manufacture Of Metal Products,EAV-19,"Waste from waste treatment plants, etc.",170.0,13.1,13.1
2008,WZ08-25,Manufacture Of Metal Products,EAV-20,Municipal waste (household waste and similar waste),,,
2008,WZ08-25,Manufacture Of Metal Products,,In total,2175.0,327.0,324.8
2008,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-01,waste from the extraction of mineral resources,,,
2008,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-02,"Waste from agriculture, forestry, etc.",,,
2008,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-03,"Waste from wood processing, etc.",,,
2008,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-04,"Waste from the leather, fur and textile industries",,,
2008,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-05,"Waste from petroleum refining, natural gas purification",,,
2008,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-06,Waste from inorganic chemical processes,93.0,39.0,39.0
2008,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-07,Waste from organic chemical processes,,,
2008,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-08,"Waste from MFSU from coatings, adhesives, etc.",,,
2008,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-09,Waste from the photographic industry,,,
2008,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-10,Waste from thermal processes,50.0,37.8,13.0
2008,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-11,Waste from chemical surface treatment,246.0,26.0,26.0
2008,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-12,Waste from mechanical shaping processes,235.0,22.1,19.4
2008,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-13,Oil waste and liquid fuel waste,,,
2008,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-14,"Waste from organic solvents, coolants",,,
2008,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-15,"Packaging waste, absorbents, wipes",,,
2008,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-16,Waste not included elsewhere in the inventory,81.0,12.4,12.4
2008,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-17,Construction and demolition waste,90.0,48.4,45.9
2008,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-18,Waste from medical supplies,,,
2008,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-19,"Waste from waste treatment plants, etc.",,,
2008,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-20,Municipal waste (household waste and similar waste),,,
2008,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,,In total,673.0,213.9,183.8
2008,WZ08-28,Mechanical Engineering,EAV-01,waste from the extraction of mineral resources,,,
2008,WZ08-28,Mechanical Engineering,EAV-02,"Waste from agriculture, forestry, etc.",,,
2008,WZ08-28,Mechanical Engineering,EAV-03,"Waste from woodworking, etc.",,,
2008,WZ08-28,Mechanical Engineering,EAV-04,"Waste from the leather, fur and textile industries",,,
2008,WZ08-28,Mechanical Engineering,EAV-05,"Waste from petroleum refining, natural gas purification",,,
2008,WZ08-28,Mechanical Engineering,EAV-06,Waste from inorganic chemical processes,,,
2008,WZ08-28,Mechanical Engineering,EAV-07,Waste from organic chemical processes,,,
2008,WZ08-28,Mechanical Engineering,EAV-08,"Waste from MFSU from coatings, adhesives, etc.",,,
2008,WZ08-28,Mechanical Engineering,EAV-09,Waste from the photographic industry,,,
2008,WZ08-28,Mechanical Engineering,EAV-10,Waste from thermal processes,,,
2008,WZ08-28,Mechanical Engineering,EAV-11,Waste from chemical surface treatment,271.0,14.6,14.5
2008,WZ08-28,Mechanical Engineering,EAV-12,Waste from mechanical shaping processes,896.0,148.7,146.3
2008,WZ08-28,Mechanical Engineering,EAV-13,Oil waste and liquid fuel waste,235.0,19.1,19.1
2008,WZ08-28,Mechanical Engineering,EAV-14,"Waste from organic solvents, coolants",,,
2008,WZ08-28,Mechanical Engineering,EAV-15,"Packaging waste, absorbents, wipes",,,
2008,WZ08-28,Mechanical Engineering,EAV-16,Waste not included elsewhere in the inventory,,,
2008,WZ08-28,Mechanical Engineering,EAV-17,Construction and demolition waste,147.0,52.3,52.3
2008,WZ08-28,Mechanical Engineering,EAV-18,Waste from medical supplies,,,
2008,WZ08-28,Mechanical Engineering,EAV-19,"Waste from waste treatment plants, etc.",,,
2008,WZ08-28,Mechanical Engineering,EAV-20,Municipal waste (household waste and similar waste),,,
2008,WZ08-28,Mechanical Engineering,,In total,1306.0,274.7,271.8
2008,WZ08-29-01,Vehicle Construction,EAV-01,waste from the extraction of mineral resources,,,
2008,WZ08-29-01,Vehicle Construction,EAV-02,"Waste from agriculture, forestry, etc.",,,
2008,WZ08-29-01,Vehicle Construction,EAV-03,"Waste from wood processing, etc.",,,
2008,WZ08-29-01,Vehicle Construction,EAV-04,"Waste from the leather, fur and textile industries",,,
2008,WZ08-29-01,Vehicle Construction,EAV-05,"Waste from petroleum refining, natural gas purification",,,
2008,WZ08-29-01,Vehicle Construction,EAV-06,Waste from inorganic chemical processes,,,
2008,WZ08-29-01,Vehicle Construction,EAV-07,Waste from organic chemical processes,96.0,21.1,21.1
2008,WZ08-29-01,Vehicle Construction,EAV-08,"Waste from MFSU from coatings, adhesives, etc.",173.0,30.3,30.3
2008,WZ08-29-01,Vehicle Construction,EAV-09,Waste from the photographic industry,,,
2008,WZ08-29-01,Vehicle Construction,EAV-10,Waste from thermal processes,30.0,21.5,21.5
2008,WZ08-29-01,Vehicle Construction,EAV-11,Waste from chemical surface treatment,180.0,28.4,28.2
2008,WZ08-29-01,Vehicle Construction,EAV-12,Waste from mechanical shaping processes,356.0,129.4,127.8
2008,WZ08-29-01,Vehicle Construction,EAV-13,Oil waste and liquid fuel waste,224.0,32.6,32.5
2008,WZ08-29-01,Vehicle Construction,EAV-14,"Waste from organic solvents, coolants",,,
2008,WZ08-29-01,Vehicle Construction,EAV-15,"Packaging waste, absorbent masses, wipes",222.0,16.6,16.2
2008,WZ08-29-01,Vehicle Construction,EAV-16,Waste not included elsewhere in the inventory,113.0,11.8,11.3
2008,WZ08-29-01,Vehicle Construction,EAV-17,construction and demolition waste,102.0,45.0,44.9
2008,WZ08-29-01,Vehicle Construction,EAV-18,Waste from medical care,,,
2008,WZ08-29-01,Vehicle Construction,EAV-19,"Waste from waste treatment plants, etc.",66.0,17.9,16.1
2008,WZ08-29-01,Vehicle Construction,EAV-20,Municipal waste (household waste and similar waste),,,
2008,WZ08-29-01,Vehicle Construction,,In total,630.0,364.7,359.8
2008,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-01,waste from the extraction of mineral resources,,,
2008,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-02,"Waste from agriculture, forestry, etc.",,,
2008,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-03,"Waste from woodworking, etc.",,,
2008,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-04,"Waste from the leather, fur and textile industries",,,
2008,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-05,"Waste from petroleum refining, natural gas purification",,,
2008,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-06,Waste from inorganic chemical processes,19.0,0.7,0.7
2008,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-07,Waste from organic chemical processes,45.0,2.8,2.8
2008,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-08,"Waste from HZVA, including coatings, adhesives, etc.",87.0,2.0,2.0
2008,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-09,Waste from the photographic industry,,,
2008,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-10,Waste from thermal processes,9.0,1.5,1.5
2008,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-11,Waste from chemical surface treatment,74.0,2.4,2.4
2008,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-12,Waste from mechanical shaping processes,59.0,2.7,2.7
2008,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-13,Oil waste and liquid fuel waste,12.0,0.3,0.3
2008,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-14,"Waste from organic solvents, coolants",9.0,0.1,0.1
2008,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-15,"Packaging waste, absorbent masses, wipes",23.0,0.1,0.1
2008,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-16,Waste not included elsewhere in the inventory,16.0,1.3,0.1
2008,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-17,Construction and demolition waste,22.0,0.8,0.8
2008,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-18,Waste from medical supplies,,,
2008,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-19,Waste from waste treatment plants e.g.,13.0,0.4,0.4
2008,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-20,Municipal waste (household waste and similar waste),,,
2008,WZ08-31-02,Manufacture Of Furniture And Other Goods,,In total,266.0,16.2,15.0
2008,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-01,waste from the extraction of mineral resources,,,
2008,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-02,"Waste from agriculture, forestry, etc.",,,
2008,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-03,"Waste from woodworking, etc.",,,
2008,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-04,"Waste from the leather, fur and textile industries",,,
2008,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-05,"Waste from petroleum refining, natural gas purification",,,
2008,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-06,Waste from inorganic chemical processes,,,
2008,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-07,Waste from organic chemical processes,,,
2008,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-08,"Waste from HZVA, including coatings, adhesives, etc.",,,
2008,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-09,Waste from the photographic industry,,,
2008,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-10,Waste from thermal processes,,,
2008,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-11,Waste from chemical surface treatment,,,
2008,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-12,Waste from mechanical shaping processes,47.0,3.2,3.2
2008,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-13,Oil waste and liquid fuel waste,63.0,5.8,5.6
2008,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-14,"Waste from organic solvents, coolants",,,
2008,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-15,"Packaging waste, absorbents, wipes",,,
2008,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-16,Waste not included elsewhere in the inventory,40.0,7.3,7.0
2008,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-17,construction and demolition waste,47.0,50.2,50.2
2008,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-18,Waste from medical supplies,,,
2008,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-19,"Waste from waste treatment plants, etc.",,,
2008,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-20,Municipal waste (household waste and similar waste),,,
2008,WZ08-33,Repair And Installation Of Mash And Equipment,,In total,177.0,72.4,72.0
2008,WZ08-D,Power Supply,EAV-01,Waste from the extraction of mineral resources,,,
2008,WZ08-D,Power Supply,EAV-02,"Waste from agriculture, forestry, etc.",,,
2008,WZ08-D,Power Supply,EAV-03,"Waste from woodworking, etc.",,,
2008,WZ08-D,Power Supply,EAV-04,"Waste from the leather, fur and textile industries",,,
2008,WZ08-D,Power Supply,EAV-05,"Waste from petroleum refining, natural gas purification",16.0,0.9,0.9
2008,WZ08-D,Power Supply,EAV-06,Waste from inorganic chemical processes,15.0,1.5,1.5
2008,WZ08-D,Power Supply,EAV-07,Waste from organic chemical processes,18.0,4.6,4.5
2008,WZ08-D,Power Supply,EAV-08,"Waste from MFSU from coatings, adhesives, etc.",11.0,0.2,0.2
2008,WZ08-D,Power Supply,EAV-09,Waste from the photographic industry,,,
2008,WZ08-D,Power Supply,EAV-10,Waste from thermal processes,34.0,47.2,47.2
2008,WZ08-D,Power Supply,EAV-11,Waste from chemical surface treatment,11.0,2.2,2.2
2008,WZ08-D,Power Supply,EAV-12,Waste from mechanical shaping processes,43.0,4.5,4.4
2008,WZ08-D,Power Supply,EAV-13,Oil waste and liquid fuel waste,226.0,37.5,18.0
2008,WZ08-D,Power Supply,EAV-14,"Waste from organic solvents, coolants",15.0,0.2,0.1
2008,WZ08-D,Power Supply,EAV-15,"Packaging waste, absorbent masses, wipes",46.0,1.1,1.1
2008,WZ08-D,Power Supply,EAV-16,Waste not included elsewhere in the inventory,207.0,20.4,20.2
2008,WZ08-D,Power Supply,EAV-17,construction and demolition waste,438.0,383.0,380.9
2008,WZ08-D,Power Supply,EAV-18,Waste from medical care,,,
2008,WZ08-D,Power Supply,EAV-19,"Waste from waste treatment plants, etc.",77.0,493.8,313.3
