Year,Industry Code,Industry,EAV Code,Waste Description,Waste Quantities Produced by Primary Producers,Unknown Value 1,Metric Tons,,,
2008,WZ08-24,Metal generation and processing,EAV-18,Waste from medical care,,,,,,
2008,WZ08-24,Metal generation and processing,EAV-19,"Waste from waste treatment plants, etc.",66,72,9,,,
2008,WZ08-24,Metal generation and processing,EAV-20,"Settlement waste (budget waste, etc. Waste)",,,,,,
2008,WZ08-25,Production of metal products,EAV-01,Waste from the extraction of mineral resources,,,,,,
2008,WZ08-25,Production of metal products,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2008,WZ08-25,Production of metal products,EAV-03,"Waste from woodworking, among others,",,,,,,
2008,WZ08-25,Production of metal products,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2008,WZ08-25,Production of metal products,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2008,WZ08-25,Production of metal products,EAV-06,Waste from inorganic-chemical processes,143,13,3,,,
2008,WZ08-25,Production of metal products,EAV-07,Waste from organic-chemical processes,,,,,,
2008,WZ08-25,Production of metal products,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",,,,,,
2008,WZ08-25,Production of metal products,EAV-09,Waste from the photographic industry,,,,,,
2008,WZ08-25,Production of metal products,EAV-10,Waste from thermal processes,,,,,,
2008,WZ08-25,Production of metal products,EAV-11,Waste from chemical surface processing,981,116,6,,,
2008,WZ08-25,Production of metal products,EAV-12,Waste from processes of the mechanical design,892,97,2,,,
2008,WZ08-25,Production of metal products,EAV-13,Oil waste and waste from liquid fuels,263,18,0,,,
2008,WZ08-25,Production of metal products,EAV-14,"Waste from organic solvents, coolants",,,,,,
2008,WZ08-25,Production of metal products,EAV-15,"Packaging drop, upright masses, wipes",,,,,,
2008,WZ08-25,Production of metal products,EAV-16,"Waste, not listed elsewhere in the directory",115,11,9,,,
2008,WZ08-25,Production of metal products,EAV-17,Construction and demolition waste,155,28,5,,,
2008,WZ08-25,Production of metal products,EAV-18,Waste from medical care,,,,,,
2008,WZ08-25,Production of metal products,EAV-19,"Waste from waste treatment plants, etc.",170,13,1,,,
2008,WZ08-25,Production of metal products,EAV-20,"Settlement waste (budget waste, etc. Waste)",,,,,,
2008,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-01,Waste from the extraction of mineral resources,,,,,,
2008,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2008,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-03,"Waste from woodworking, among others,",,,,,,
2008,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2008,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2008,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-06,Waste from inorganic-chemical processes,93,39,0,,,
2008,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-07,Waste from organic-chemical processes,,,,,,
2008,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",,,,,,
2008,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-09,Waste from the photographic industry,,,,,,
2008,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-10,Waste from thermal processes,50,13,0,,,
2008,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-11,Waste from chemical surface processing,246,26,0,,,
2008,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-12,Waste from processes of the mechanical design,235,19,4,,,
2008,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-13,Oil waste and waste from liquid fuels,,,,,,
2008,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-14,"Waste from organic solvents, coolants",,,,,,
2008,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-15,"Packaging drop, upright masses, wipes",,,,,,
2008,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-16,"Waste, not listed elsewhere in the directory",81,12,4,,,
2008,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-17,Construction and demolition waste,90,45,9,,,
2008,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-18,Waste from medical care,,,,,,
2008,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-19,"Waste from waste treatment plants, etc.",,,,,,
2008,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-20,"Settlement waste (budget waste, etc. Waste)",,,,,,
2008,WZ08-28,mechanical engineering,EAV-01,Waste from the extraction of mineral resources,,,,,,
2008,WZ08-28,mechanical engineering,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2008,WZ08-28,mechanical engineering,EAV-03,"Waste from woodworking, among others,",,,,,,
2008,WZ08-28,mechanical engineering,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2008,WZ08-28,mechanical engineering,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2008,WZ08-28,mechanical engineering,EAV-06,Waste from inorganic-chemical processes,,,,,,
2008,WZ08-28,mechanical engineering,EAV-07,Waste from organic-chemical processes,,,,,,
2008,WZ08-28,mechanical engineering,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",,,,,,
2008,WZ08-28,mechanical engineering,EAV-09,Waste from the photographic industry,,,,,,
2008,WZ08-28,mechanical engineering,EAV-10,Waste from thermal processes,,,,,,
2008,WZ08-28,mechanical engineering,EAV-11,Waste from chemical surface processing,271,14,5,,,
2008,WZ08-28,mechanical engineering,EAV-12,Waste from processes of the mechanical design,896,146,3,,,
2008,WZ08-28,mechanical engineering,EAV-13,Oil waste and waste from liquid fuels,235,19,1,,,
2008,WZ08-28,mechanical engineering,EAV-14,"Waste from organic solvents, coolants",,,,,,
2008,WZ08-28,mechanical engineering,EAV-15,"Packaging drop, upright masses, wipes",,,,,,
2008,WZ08-28,mechanical engineering,EAV-16,"Waste, not listed elsewhere in the directory",,,,,,
2008,WZ08-28,mechanical engineering,EAV-17,Construction and demolition waste,147,52,3,,,
2008,WZ08-28,mechanical engineering,EAV-18,Waste from medical care,,,,,,
2008,WZ08-28,mechanical engineering,EAV-19,"Waste from waste treatment plants, etc.",,,,,,
2008,WZ08-28,mechanical engineering,EAV-20,"Settlement waste (budget waste, etc. Waste)",,,,,,
2008,WZ08-29-01,vehicle construction,EAV-01,Waste from the extraction of mineral resources,,,,,,
2008,WZ08-29-01,vehicle construction,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2008,WZ08-29-01,vehicle construction,EAV-03,"Waste from woodworking, among others,",,,,,,
2008,WZ08-29-01,vehicle construction,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2008,WZ08-29-01,vehicle construction,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2008,WZ08-29-01,vehicle construction,EAV-06,Waste from inorganic-chemical processes,,,,,,
2008,WZ08-29-01,vehicle construction,EAV-07,Waste from organic-chemical processes,96,21,1,,,
2008,WZ08-29-01,vehicle construction,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",173,30,3,,,
2008,WZ08-29-01,vehicle construction,EAV-09,Waste from the photographic industry,,,,,,
2008,WZ08-29-01,vehicle construction,EAV-10,Waste from thermal processes,30,21,5,,,
2008,WZ08-29-01,vehicle construction,EAV-11,Waste from chemical surface processing,180,28,2,,,
2008,WZ08-29-01,vehicle construction,EAV-12,Waste from processes of the mechanical design,356,127,8,,,
2008,WZ08-29-01,vehicle construction,EAV-13,Oil waste and waste from liquid fuels,224,32,5,,,
2008,WZ08-29-01,vehicle construction,EAV-14,"Waste from organic solvents, coolants",,,,,,
2008,WZ08-29-01,vehicle construction,EAV-15,"Packaging drop, upright masses, wipes",222,16,2,,,
2008,WZ08-29-01,vehicle construction,EAV-16,"Waste, not listed elsewhere in the directory",113,11,3,,,
2008,WZ08-29-01,vehicle construction,EAV-17,Construction and demolition waste,102,44,9,,,
2008,WZ08-29-01,vehicle construction,EAV-18,Waste from medical care,,,,,,
2008,WZ08-29-01,vehicle construction,EAV-19,"Waste from waste treatment plants, etc.",66,16,1,,,
2008,WZ08-29-01,vehicle construction,EAV-20,"Settlement waste (budget waste, etc. Waste)",,,,,,
2008,WZ08-31-02,Production of furniture and other goods,EAV-01,Waste from the extraction of mineral resources,,,,,,
2008,WZ08-31-02,Production of furniture and other goods,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2008,WZ08-31-02,Production of furniture and other goods,EAV-03,"Waste from woodworking, among others,",,,,,,
2008,WZ08-31-02,Production of furniture and other goods,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2008,WZ08-31-02,Production of furniture and other goods,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2008,WZ08-31-02,Production of furniture and other goods,EAV-06,Waste from inorganic-chemical processes,19,0,7,,,
2008,WZ08-31-02,Production of furniture and other goods,EAV-07,Waste from organic-chemical processes,45,2,8,,,
2008,WZ08-31-02,Production of furniture and other goods,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",87,2,0,,,
2008,WZ08-31-02,Production of furniture and other goods,EAV-09,Waste from the photographic industry,,,,,,
2008,WZ08-31-02,Production of furniture and other goods,EAV-10,Waste from thermal processes,9,1,5,,,
2008,WZ08-31-02,Production of furniture and other goods,EAV-11,Waste from chemical surface processing,74,2,4,,,
2008,WZ08-31-02,Production of furniture and other goods,EAV-12,Waste from processes of the mechanical design,59,2,7,,,
2008,WZ08-31-02,Production of furniture and other goods,EAV-13,Oil waste and waste from liquid fuels,12,0,3,,,
2008,WZ08-31-02,Production of furniture and other goods,EAV-14,"Waste from organic solvents, coolants",9,0,1,,,
2008,WZ08-31-02,Production of furniture and other goods,EAV-15,"Packaging drop, upright masses, wipes",23,0,1,,,
2008,WZ08-31-02,Production of furniture and other goods,EAV-16,"Waste, not listed elsewhere in the directory",16,0,1,,,
2008,WZ08-31-02,Production of furniture and other goods,EAV-17,Construction and demolition waste,22,0,8,,,
2008,WZ08-31-02,Production of furniture and other goods,EAV-18,Waste from medical care,,,,,,
2008,WZ08-31-02,Production of furniture and other goods,EAV-19,"Waste from waste treatment plants, etc.",13,0,4,,,
2008,WZ08-31-02,Production of furniture and other goods,EAV-20,"Settlement waste (budget waste, etc. Waste)",,,,,,
2008,WZ08-33,Repair and installation of machinery and equipment.,EAV-01,Waste from the extraction of mineral resources,,,,,,
2008,WZ08-33,Repair and installation of machinery and equipment.,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2008,WZ08-33,Repair and installation of machinery and equipment.,EAV-03,"Waste from woodworking, among others,",,,,,,
2008,WZ08-33,Repair and installation of machinery and equipment.,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2008,WZ08-33,Repair and installation of machinery and equipment.,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2008,WZ08-33,Repair and installation of machinery and equipment.,EAV-06,Waste from inorganic-chemical processes,,,,,,
2008,WZ08-33,Repair and installation of machinery and equipment.,EAV-07,Waste from organic-chemical processes,,,,,,
2008,WZ08-33,Repair and installation of machinery and equipment.,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",,,,,,
2008,WZ08-33,Repair and installation of machinery and equipment.,EAV-09,Waste from the photographic industry,,,,,,
2008,WZ08-33,Repair and installation of machinery and equipment.,EAV-10,Waste from thermal processes,,,,,,
2008,WZ08-33,Repair and installation of machinery and equipment.,EAV-11,Waste from chemical surface processing,,,,,,
2008,WZ08-33,Repair and installation of machinery and equipment.,EAV-12,Waste from processes of the mechanical design,47,3,2,,,
2008,WZ08-33,Repair and installation of machinery and equipment.,EAV-13,Oil waste and waste from liquid fuels,63,5,6,,,
2008,WZ08-33,Repair and installation of machinery and equipment.,EAV-14,"Waste from organic solvents, coolants",,,,,,
2008,WZ08-33,Repair and installation of machinery and equipment.,EAV-15,"Packaging drop, upright masses, wipes",,,,,,
2008,WZ08-33,Repair and installation of machinery and equipment.,EAV-16,"Waste, not listed elsewhere in the directory",40,7,0,,,
2008,WZ08-33,Repair and installation of machinery and equipment.,EAV-17,Construction and demolition waste,47,50,2,,,
2008,WZ08-33,Repair and installation of machinery and equipment.,EAV-18,Waste from medical care,,,,,,
2008,WZ08-33,Repair and installation of machinery and equipment.,EAV-19,"Waste from waste treatment plants, etc.",,,,,,
2008,WZ08-33,Repair and installation of machinery and equipment.,EAV-20,"Settlement waste (budget waste, etc. Waste)",,,,,,
2008,WZ08-D,power supply,EAV-01,Waste from the extraction of mineral resources,,,,,,
2008,WZ08-D,power supply,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2008,WZ08-D,power supply,EAV-03,"Waste from woodworking, among others,",,,,,,
2008,WZ08-D,power supply,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2008,WZ08-D,power supply,EAV-05,"Waste from oil refinement, natural gas cleaning",16,0,9,,,
2008,WZ08-D,power supply,EAV-06,Waste from inorganic-chemical processes,15,1,5,,,
2008,WZ08-D,power supply,EAV-07,Waste from organic-chemical processes,18,4,5,,,
2008,WZ08-D,power supply,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",11,0,2,,,
2008,WZ08-D,power supply,EAV-09,Waste from the photographic industry,,,,,,
2008,WZ08-D,power supply,EAV-10,Waste from thermal processes,34,47,2,,,
2008,WZ08-D,power supply,EAV-11,Waste from chemical surface processing,11,2,2,,,
2008,WZ08-D,power supply,EAV-12,Waste from processes of the mechanical design,43,4,4,,,
2008,WZ08-D,power supply,EAV-13,Oil waste and waste from liquid fuels,226,18,0,,,
2008,WZ08-D,power supply,EAV-14,"Waste from organic solvents, coolants",15,0,1,,,
2008,WZ08-D,power supply,EAV-15,"Packaging drop, upright masses, wipes",46,1,1,,,
2008,WZ08-D,power supply,EAV-16,"Waste, not listed elsewhere in the directory",207,20,2,,,
2008,WZ08-D,power supply,EAV-17,Construction and demolition waste,438,380,9,,,
2008,WZ08-D,power supply,EAV-18,Waste from medical care,,,,,,
2008,WZ08-D,power supply,EAV-19,"Waste from waste treatment plants, etc.",77,313,3,,,
2008,WZ08-D,power supply,EAV-20,"Settlement waste (budget waste, etc. Waste)",9,0,3,,,
2008,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-01,Waste from the extraction of mineral resources,,,,,,
2008,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-02,"Waste from agriculture, forestry etc.",53,0,2,,,
2008,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-03,"Waste from woodworking, among others,",13,0,1,,,
2008,WZ08-E," Water supply, waste disposal, and environmental pollution control.",EAV-04,"Waste from the leather, fur and textile industry",,,,,,
