Statistics_Code,Statistics_Label,time_code,time_label,Time,1_feature_code,1_feature_label,1_expression_code,1_expression_label,2_feature_code,2_Feature_Label,2_expression_code,2_expression_label,Waste_Disposal_Plants,Input_from_waste_disposal_plants,Waste_generated_in_own_operation,Waste_delivered_from_the_country,Waste_delivered_from_abroad
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-130205-G,"Non-chlorinated machines, gears and. lubricating oils",88.0,439.0,1.3,338.3,99.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-130206-G,"Synthetic machine, gear and lubricating oils",12.0,0.4,0.0,0.3,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-130207-G,Easily biodegradable. Machine and gear oils,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-130208-G,"Other machine, gear and lubricating oils",30.0,64.0,0.0,23.1,40.9
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-130301-G,Insulating and heat transfer oils with PCB,20.0,1.1,0.0,0.8,0.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-130306-G,Chlorine. Insulating and heat transfer oils(oh.130301),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-130307-G,Non-chlorinated insulating and heat transfer oils,26.0,14.5,0.1,10.9,3.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-130308-G,Synthetic insulating and heat transfer oils,21.0,1.0,0.0,1.0,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-130309-G,biologist easily degradable insulating u. heat transfer oils,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-130310-G,Other insulating and heat transfer oils,7.0,0.7,0.0,0.1,0.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-130401-G,Bilge oils from inland shipping,5.0,4.3,,4.3,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-130402-G,Bilge oils from pier drains,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-130403-G,Bilge oils from other shipping,9.0,113.7,,113.7,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-130501-G,Solid waste from sand traps and oil/water separation.,73.0,56.6,15.0,41.3,0.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-130502-G,Sludge from oil/water separators,115.0,134.1,15.9,117.2,0.9
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-130503-G,Sludge from intake shafts,82.0,78.8,2.5,76.0,0.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-130506-G,Oils from oil/water separators,14.0,5.5,0.8,4.8,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-130507-G,Oily water from oil/water separators,78.0,67.3,15.1,52.2,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-130508-G,"Waste mixtures from sand traps, oil/water separation.",103.0,179.5,2.1,176.9,0.5
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-130701-G,heating oil and diesel,45.0,13.8,4.1,9.7,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-130702-G,Petrol,15.0,1.0,,1.0,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-130703-G,Other fuels (including mixtures),45.0,19.1,3.0,16.0,0.2
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-130801-G,Oil waste: sludges or emulsions from desalters,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-130802-G,Oil waste: Other emulsions,61.0,39.0,13.8,24.8,0.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-130899-G,Oil waste: wastes not otherwise specified,49.0,24.5,0.3,24.2,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-140601-G,"Chlorofluorocarbons, HCFC, HFC",10.0,1.9,,1.3,0.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-140602-G,Other halogenated solvents and solvent-based,33.0,6.8,0.0,3.2,3.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-140603-G,Other solvents and solvent mixtures,77.0,73.5,3.9,57.9,11.7
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-140604-G,"Sludge, solid waste (halogenated solvents)",14.0,2.4,1.7,0.5,0.2
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-140605-G,"Sludges, solid waste (other solvents)",21.0,4.3,0.7,3.7,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-150101-U,Paper and cardboard packaging,518.0,2832.5,34.5,2770.7,27.2
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-150102-U,Plastic packaging,592.0,896.0,17.8,781.3,96.9
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-150103-U,wooden packaging,413.0,772.7,6.2,758.9,7.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-150104-U,Metal packaging,128.0,43.8,0.1,37.4,6.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-150105-U,composite packaging,82.0,45.0,,41.8,3.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-15010600-U,Mixed packaging not differentiable,519.0,2479.9,4.1,2350.4,125.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-15010601-U,Lightweight packaging (LVP),70.0,1737.6,0.1,1676.2,61.2
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-15010602-U,Mixed recyclables plus lightweight packaging,33.0,328.9,,326.3,2.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-150107-U,Glass packaging,134.0,2678.2,0.0,2433.6,244.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-150109-U,Textile packaging,5.0,0.3,,0.3,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-150110-G,Packaging with residues of dangerous substances,127.0,43.3,1.2,39.0,3.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-150111-G,Metal packaging,3.0,2.8,,1.0,1.8
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-150202-G,"Absorbent and filter materials, wipes",153.0,140.0,3.7,130.8,5.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-150203-U,Absorbent and filter materials (without 150202),198.0,34.3,0.5,32.6,1.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160103-U,old tires,206.0,664.6,0.2,599.3,65.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160104-G,end-of-life vehicles,1032.0,448.9,0.0,445.0,3.9
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160106-U,End-of-life vehicles without dangerous components,65.0,345.6,20.8,309.2,15.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160107-G,Old vehicles: oil filter,27.0,6.1,0.0,6.1,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160108-G,Old vehicles: components containing mercury,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160109-G,End-of-life vehicles: Components containing PCBs,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160110-G,End-of-life vehicles: Explosive components (e.g. from airbags),6.0,3.1,,3.0,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160111-G,End-of-life vehicles: Brake pads containing asbestos,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160112-U,Brake pads (without 160111),4.0,2.8,,2.8,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160113-G,Old vehicles: brake fluids,33.0,10.8,,9.8,1.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160114-G,End-of-life vehicles: antifreeze m.dangerous. fabrics,42.0,16.2,0.0,14.3,1.9
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160115-U,Antifreeze (without 160114),6.0,0.1,,0.1,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160116-U,End-of-life vehicles: LPG containers,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160117-U,End-of-life vehicles: ferrous metals,95.0,233.7,3.1,220.2,10.5
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160118-U,End-of-life vehicles: non-ferrous metals,77.0,52.5,2.5,47.8,2.2
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160119-U,End-of-life vehicles: plastics,61.0,14.0,,12.1,1.9
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160120-U,End-of-life vehicles: glass,36.0,54.8,,35.9,18.9
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-16012100-G,"dangerous Components (oh.160107-160111,160113-160114)",18.0,2.8,0.0,2.8,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-16012101-G,"dangerous metal components (without 160107-11,160113-14)",4.0,2.4,0.1,2.3,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-16012102-G,"dangerous n.metal.components(oh.160107-11,160113-14)",,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-16012200-U,Components not differentiable,8.0,2.8,,1.6,1.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-16012201-U,metallic components,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-16012202-U,Non-metallic components,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-16012203-U,Vehicle electrics and electronics components,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160199-U,End-of-life vehicles: waste not otherwise specified,6.0,2.7,,2.6,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160209-G,transformers and Capacitors containing PCB.,35.0,1.3,0.0,1.2,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160210-G,Used devices containing PCB (oh.160209),3.0,0.5,,0.4,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160211-G,Used equipment,45.0,19.1,0.0,19.0,0.2
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160212-G,Used equipment containing free asbestos,20.0,8.0,,8.0,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160213-G,Used devices with dangerous components (oh.160209-12),165.0,101.7,0.1,99.1,2.5
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160214-U,Used devices (without 160209 to 160213),228.0,257.5,85.1,162.5,9.9
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-16021500-G,Dangerous components removed from used devices,46.0,36.4,1.9,16.5,18.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-16021501-G,Waste containing mercury,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-16021502-G,Circuit boards,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-16021503-G,Toner cartridges,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-16021504-G,Plastics with brominated flame retardant,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-16021505-G,Components containing asbestos,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-16021506-G,cathode ray tubes,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-16021507-G,Gas discharge lamps,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-16021508-G,liquid crystal displays,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-16021509-G,External electrical lines,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-16021510-G,Components containing refractory ceramic fibers,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-16021511-G,Electrolyte capacitors,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-16021512-G,Photoconductor drums containing cadmium or selenium,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-16021600-U,Remove from used devices. Components (oh.160215),149.0,132.5,1.2,89.4,41.9
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-16021601-U,External electrical lines (including cables),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160303-G,Bad batches: Inorganic waste with hazardous substances,47.0,6.7,0.4,4.2,2.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160304-U,Inorganic waste (excluding 160303),66.0,11.9,0.0,9.7,2.2
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160305-G,Bad batches: Organic waste is hazardous. substances,38.0,18.5,3.1,12.0,3.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160306-U,Organic waste (without 160305),54.0,12.0,0.1,11.8,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160307-G,Metallic mercury,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160401-G,Ammunition waste,4.0,0.9,0.3,0.6,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160402-G,Fireworks waste,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160403-G,Other explosive waste,9.0,0.6,0.1,0.5,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160504-G,Gases containing dangerous substances in pressure vessels.,44.0,7.7,0.1,6.2,1.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160505-U,Gases in pressure vessels (without 160504),7.0,3.7,,3.5,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160506-G,Laboratory chemicals from hazardous substances,45.0,6.1,0.7,3.8,1.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160507-G,Used inorganic chemicals,61.0,4.5,0.1,3.8,0.7
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160508-G,Used organic chemicals,51.0,5.8,0.6,4.4,0.8
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160509-U,Used chemicals (excluding 160506-160508),28.0,5.6,0.2,2.3,3.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160601-G,Lead batteries,103.0,276.1,0.4,223.3,52.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160602-G,Ni~Cd-Battery Garden,15.0,2.0,,0.8,1.2
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160603-G,Batteries containing mercury,6.0,0.4,0.0,0.3,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160604-U,Alkaline batteries (except 160603),12.0,18.0,4.8,4.4,8.8
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160605-U,Other batteries and accumulators,39.0,12.3,0.0,8.4,3.9
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160606-G,"Separately collected electrolytes a. batteries, rechargeable battery.",17.0,4.5,,4.5,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160708-G,"Tanks, barrels: waste containing oil",121.0,116.9,3.9,112.7,0.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160709-G,"Tanks, barrels: waste containing other hazardous substances. st",63.0,32.7,8.9,23.1,0.8
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160799-U,"Tanks, barrels: waste n.o.s.",16.0,6.4,3.5,2.9,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160801-U,Used catalytic converters (without 160807),22.0,12.1,0.0,3.5,8.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160802-G,Used catalyst. with.dangerous.transition-metals,32.0,17.3,0.6,10.4,6.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160803-U,Used catalysts with transition metals,28.0,5.6,0.0,1.0,4.5
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160804-U,Used catalysts v. Crack proc.(without 160807),8.0,13.1,,9.0,4.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160805-G,Used catalysts with phosphoric acid,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160806-G,Used fluids (catalysts),6.0,0.3,0.0,0.3,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-160807-G,Used catalysts with hazardous substances,50.0,12.0,0.6,5.8,5.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160901-G,"Permanganate, z.B. Potassium permanganate",,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160902-G,"Chromates (potassium chromate, potassium or sodium dichromate)",,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160903-G,"Peroxides, e.g. hydrogen peroxide",10.0,0.1,0.0,0.0,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-160904-G,Oxidizing substances n.e.c.,10.0,0.3,0.0,0.2,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-161001-G,Aqueous liquid waste containing hazardous substances,92.0,152.3,1.8,140.9,9.7
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-161002-U,Aqueous liquid waste (excluding 161001),97.0,218.3,0.0,218.3,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-161003-G,Aqueous concentrates with dangerous substances,22.0,7.9,0.0,6.0,1.9
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-161004-U,Aqueous concentrates (without 161003),12.0,30.3,0.0,30.3,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-161101-G,Refractory materials from metallurgy. processes,13.0,14.4,,11.6,2.8
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-161102-U,Fireproof material made of metallurgical material. percent (oh.161101),14.0,1.1,,1.1,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-161103-G,Other linings and refractory materials,33.0,66.2,,66.1,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-161104-U,Fireproof material made of metallurgical material. Proc. (oh.161103),133.0,468.6,74.2,381.3,13.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-161105-G,Non-metallurgical refractory materials. percent,45.0,17.9,0.6,16.6,0.8
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-161106-U,Fireproof material a. non-metallurgical process (oh.161105),91.0,50.3,4.5,45.1,0.7
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-170101-U,Concrete,2658.0,25209.5,39.8,25169.5,0.2
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-170102-U,brick,1322.0,4486.9,7.1,4479.8,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-170103-U,tiles and ceramics,522.0,500.0,0.1,499.9,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-170106-G,"Mixtures of o. separate fractions v. concrete, etc.",202.0,845.3,9.6,820.0,15.7
